event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:53:05Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:10Z,5002,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:15Z,10005,2,2,5.0,80.0,20.0,1000,1000,10.00,19667,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:20Z,15007,3,3,5.0,80.0,20.0,1000,1000,10.00,26229,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:25Z,20010,4,4,5.0,80.0,20.0,1000,1000,10.00,19669,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:30Z,25012,5,5,5.0,80.0,20.0,1000,1000,10.00,19659,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:53:35Z,30013,6,6,5.0,80.0,20.0,1000,1000,10.00,74398,1267,26805,0,107441,360774,1074410.00,0.00,36.03,1.70,0.00,0,1,0,0,,on,2
sample,2026-05-20T05:53:40Z,35013,7,7,5.0,80.0,20.0,1000,1000,10.00,151653,35059,94631,5889,115711,1245253,1157110.00,88143.00,62.40,23.12,7.08,0,2,0,0,,on,2
sample,2026-05-20T05:53:45Z,40015,8,8,5.0,80.0,20.0,1000,1000,10.00,19949,19949,19949,0,129531,2722974,1295310.00,1427664.00,100.00,100.00,52.43,1,0,0,1,,on,2
sample,2026-05-20T05:53:50Z,45016,9,9,5.0,80.0,20.0,1000,1000,10.00,119581,58087,70053,24870,99612,767259,996120.00,0.00,58.58,48.58,0.00,0,1,0,0,,on,2
sample,2026-05-20T05:53:55Z,50017,10,10,5.0,80.0,20.0,1000,1000,10.00,136391,61370,83809,0,83084,543821,830840.00,0.00,61.45,45.00,0.00,0,2,0,0,,on,2
sample,2026-05-20T05:54:00Z,55019,11,11,5.0,80.0,20.0,1000,1000,10.00,93293,54968,78954,6046,104449,2186836,1044490.00,1142346.00,84.63,58.92,52.24,1,0,0,1,,on,2
sample,2026-05-20T05:54:05Z,60020,12,12,5.0,80.0,20.0,1000,1000,10.00,21616,16842,20150,1367,32145,932539,321450.00,611089.00,93.22,77.91,65.53,2,0,0,2,,on,2
sample,2026-05-20T05:54:10Z,65021,13,13,5.0,80.0,20.0,1000,1000,10.00,17620,16869,16888,290,5698,506823,56980.00,449843.00,95.85,95.74,88.76,3,0,0,3,,on,2
