event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T08:40:31Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:40:36Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:40:41Z,10005,2,2,5.0,80.0,20.0,1000,1000,10.00,19720,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:40:46Z,15008,3,3,5.0,80.0,20.0,1000,1000,10.00,19618,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:40:51Z,20010,4,4,5.0,80.0,20.0,1000,1000,10.00,16573,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:40:56Z,25013,5,5,5.0,80.0,20.0,1000,1000,10.00,13763,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:41:01Z,30014,6,6,5.0,80.0,20.0,1000,1000,10.00,13566,0,1937,0,17589,106363,175890.00,0.00,14.28,0.00,0.00,0,1,0,0,,on,2
sample,2026-05-20T08:41:06Z,35016,7,7,5.0,80.0,20.0,1000,1000,10.00,42252,2104,15299,7031,42227,912601,422270.00,490331.00,36.21,4.98,53.73,0,0,0,0,,on,2
sample,2026-05-20T08:41:11Z,40016,8,8,5.0,80.0,20.0,1000,1000,10.00,13046,13046,13046,0,49233,2062946,492330.00,1570616.00,100.00,100.00,76.13,1,0,0,1,,on,2
sample,2026-05-20T08:41:16Z,45017,9,9,5.0,80.0,20.0,1000,1000,10.00,51577,22581,23495,0,62884,2795921,628840.00,2167081.00,45.55,43.78,77.51,0,0,0,0,,on,2
sample,2026-05-20T08:41:21Z,50019,10,10,5.0,80.0,20.0,1000,1000,10.00,69607,29861,40984,2949,53263,1774793,532630.00,1242163.00,58.88,42.90,69.99,0,0,0,0,,on,2
sample,2026-05-20T08:41:26Z,55022,11,11,5.0,80.0,20.0,1000,1000,10.00,45190,33702,37141,4,67015,1007404,670150.00,337254.00,82.19,74.58,33.48,1,0,0,1,,on,2
sample,2026-05-20T08:41:31Z,60023,12,12,5.0,80.0,20.0,1000,1000,10.00,64793,64793,64793,0,28616,743770,286160.00,457610.00,100.00,100.00,61.53,2,0,0,2,,on,2
sample,2026-05-20T08:41:36Z,65027,13,13,5.0,80.0,20.0,1000,1000,10.00,26212,26190,26210,1,7709,1837053,77090.00,1759963.00,99.99,99.92,95.80,3,0,0,3,,on,2
off,2026-05-20T08:41:36Z,65029,13,13,5.0,80.0,20.0,1000,1000,10.00,26212,26190,26210,1,7709,1837053,77090.00,1759963.00,99.99,99.92,95.80,3,0,0,3,local_access,off,0
