event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T08:54:32Z,1,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:54:42Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:54:52Z,20006,2,2,10.0,80.0,20.0,1000,1000,10.00,32760,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:55:02Z,30007,3,3,10.0,80.0,20.0,1000,1000,10.00,30699,0,5225,0,17708,94583,177080.00,0.00,17.02,0.00,0.00,0,1,0,0,,on,2
sample,2026-05-20T08:55:12Z,40008,4,4,10.0,80.0,20.0,1000,1000,10.00,62457,2079,37185,2784,83281,2886350,832810.00,2053540.00,59.54,3.33,71.15,0,0,0,0,,on,2
sample,2026-05-20T08:55:22Z,50009,5,5,10.0,80.0,20.0,1000,1000,10.00,56566,26814,28734,2550,107349,4461544,1073490.00,3388054.00,50.80,47.40,75.94,0,0,0,0,,on,2
sample,2026-05-20T08:55:32Z,60010,6,6,10.0,80.0,20.0,1000,1000,10.00,103144,44089,62977,34273,97111,1556624,971110.00,585514.00,61.06,42.75,37.61,0,0,0,0,,on,2
sample,2026-05-20T08:55:42Z,70012,7,7,10.0,80.0,20.0,1000,1000,10.00,93974,93973,93974,0,23763,3583714,237630.00,3346084.00,100.00,100.00,93.37,1,0,0,1,,on,2
sample,2026-05-20T08:55:52Z,80013,8,8,10.0,80.0,20.0,1000,1000,10.00,19416,18837,19173,113,92078,2226798,920780.00,1306018.00,98.75,97.02,58.65,2,0,0,2,,on,2
sample,2026-05-20T08:56:02Z,90015,9,9,10.0,80.0,20.0,1000,1000,10.00,108118,88250,97906,1460,19257,899870,192570.00,707300.00,90.55,81.62,78.60,3,0,0,3,,on,2
off,2026-05-20T08:56:02Z,90015,9,9,10.0,80.0,20.0,1000,1000,10.00,108118,88250,97906,1460,19257,899870,192570.00,707300.00,90.55,81.62,78.60,3,0,0,3,local_access,off,0
