event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T07:35:02Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:07Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:12Z,10005,2,2,5.0,80.0,20.0,1000,1000,10.00,13142,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:17Z,15007,3,3,5.0,80.0,20.0,1000,1000,10.00,19667,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:22Z,20010,4,4,5.0,80.0,20.0,1000,1000,10.00,17227,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:27Z,25012,5,5,5.0,80.0,20.0,1000,1000,10.00,16699,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:35:32Z,30015,6,6,5.0,80.0,20.0,1000,1000,10.00,15816,0,15816,0,156909,1457966,1569090.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T07:35:37Z,35017,7,7,5.0,80.0,20.0,1000,1000,10.00,74358,74358,74358,0,42894,2310226,428940.00,1881286.00,100.00,100.00,81.43,2,0,0,2,,on,2
sample,2026-05-20T07:35:42Z,40019,8,8,5.0,80.0,20.0,1000,1000,10.00,42894,42894,42894,0,43021,2187876,430210.00,1757666.00,100.00,100.00,80.34,3,0,0,3,,on,2
off,2026-05-20T07:35:42Z,40019,8,8,5.0,80.0,20.0,1000,1000,10.00,42894,42894,42894,0,43021,2187876,430210.00,1757666.00,100.00,100.00,80.34,3,0,0,3,local_access,off,0
sample,2026-05-20T07:35:47Z,45022,9,9,5.0,80.0,20.0,1000,1000,10.00,43021,43021,43021,0,0,0,0.00,0.00,100.00,100.00,0.00,1,0,0,1,,off,0
sample,2026-05-20T07:35:52Z,50023,10,10,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T07:35:57Z,55024,11,11,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T07:35:57Z,55025,11,11,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T07:36:02Z,60026,12,12,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1120542,0.00,1120542.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:07Z,65027,13,13,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,53939,0.00,53939.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:12Z,70029,14,14,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,206133,0.00,206133.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:17Z,75030,15,15,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3235643,0.00,3235643.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:22Z,80030,16,16,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2300862,0.00,2300862.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:27Z,85032,17,17,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1285291,0.00,1285291.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:32Z,90033,18,18,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,332634,0.00,332634.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:37Z,95034,19,19,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,203476,0.00,203476.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:42Z,100036,20,20,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1180146,0.00,1180146.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:47Z,105039,21,21,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,680480,0.00,680480.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:52Z,110042,22,22,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,733740,0.00,733740.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:36:57Z,115044,23,23,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,686380,0.00,686380.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:02Z,120047,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,671659,0.00,671659.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:07Z,125049,25,25,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,657027,0.00,657027.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:12Z,130050,26,26,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,34,0.00,34.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:17Z,135051,27,27,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,708,0.00,708.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:22Z,140053,28,28,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2121409,0.00,2121409.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:27Z,145054,29,29,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:32Z,150056,30,30,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:37Z,155057,31,31,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,361891,0.00,361891.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:37:42Z,160058,32,32,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,498722,0.00,498722.00,0.00,0.00,100.00,0,0,0,0,,on,2
