event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T09:36:25Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:30Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:35Z,10005,2,2,5.0,80.0,20.0,1000,1000,10.00,13144,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:40Z,15008,3,3,5.0,80.0,20.0,1000,1000,10.00,26203,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:45Z,20010,4,4,5.0,80.0,20.0,1000,1000,10.00,19640,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:50Z,25012,5,5,5.0,80.0,20.0,1000,1000,10.00,19661,0,0,0,1,1,10.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:36:55Z,30013,6,6,5.0,80.0,20.0,1000,1000,10.00,86026,888,19766,0,59226,134959,592260.00,0.00,22.98,1.03,0.00,0,1,0,0,,on,2
sample,2026-05-20T09:37:00Z,35014,7,7,5.0,80.0,20.0,1000,1000,10.00,141801,11834,46225,9046,66224,768177,662240.00,105937.00,32.60,8.35,13.79,0,2,0,0,,on,2
sample,2026-05-20T09:37:05Z,40015,8,8,5.0,80.0,20.0,1000,1000,10.00,15505,15356,15382,0,89542,1729736,895420.00,834316.00,99.21,99.04,48.23,1,0,0,1,,on,2
sample,2026-05-20T09:37:10Z,45015,9,9,5.0,80.0,20.0,1000,1000,10.00,90816,29931,43396,0,89567,1597194,895670.00,701524.00,47.78,32.96,43.92,0,0,0,0,,on,2
sample,2026-05-20T09:37:15Z,50016,10,10,5.0,80.0,20.0,1000,1000,10.00,80971,5334,22960,0,100858,1379359,1008580.00,370779.00,28.36,6.59,26.88,0,0,0,0,,on,2
sample,2026-05-20T09:37:20Z,55017,11,11,5.0,80.0,20.0,1000,1000,10.00,81887,20531,40347,13442,75470,1110750,754700.00,356050.00,49.27,25.07,32.05,0,0,0,0,,on,2
sample,2026-05-20T09:37:25Z,60018,12,12,5.0,80.0,20.0,1000,1000,10.00,52377,52125,52129,248,59470,755706,594700.00,161006.00,99.53,99.52,21.31,1,0,0,1,,on,2
sample,2026-05-20T09:37:30Z,65019,13,13,5.0,80.0,20.0,1000,1000,10.00,49488,49316,49319,3,47587,827176,475870.00,351306.00,99.66,99.65,42.47,2,0,0,2,,on,2
sample,2026-05-20T09:37:35Z,70020,14,14,5.0,80.0,20.0,1000,1000,10.00,7505,3438,5407,232,80772,1926417,807720.00,1118697.00,72.05,45.81,58.07,0,0,0,0,,on,2
sample,2026-05-20T09:37:40Z,75021,15,15,5.0,80.0,20.0,1000,1000,10.00,57162,51311,57045,110,29164,1410966,291640.00,1119326.00,99.80,89.76,79.33,1,0,0,1,,on,2
sample,2026-05-20T09:37:45Z,80022,16,16,5.0,80.0,20.0,1000,1000,10.00,63677,20229,33447,596,24770,164026,247700.00,0.00,52.53,31.77,0.00,0,1,0,0,,on,2
sample,2026-05-20T09:37:50Z,85023,17,17,5.0,80.0,20.0,1000,1000,10.00,78087,8918,43253,0,63736,255289,637360.00,0.00,55.39,11.42,0.00,0,2,0,0,,on,2
sample,2026-05-20T09:37:55Z,90024,18,18,5.0,80.0,20.0,1000,1000,10.00,46330,11929,22779,0,21484,156471,214840.00,0.00,49.17,25.75,0.00,0,3,0,0,,on,2
off,2026-05-20T09:37:55Z,90024,18,18,5.0,80.0,20.0,1000,1000,10.00,46330,11929,22779,0,21484,156471,214840.00,0.00,49.17,25.75,0.00,0,3,0,0,remote_ratio,off,0
sample,2026-05-20T09:38:00Z,95025,19,19,5.0,80.0,20.0,1000,1000,10.00,38593,3542,19509,0,54718,54730,547180.00,0.00,50.55,9.18,0.00,0,1,0,0,,off,0
sample,2026-05-20T09:38:05Z,100026,20,20,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,18705,18705,187050.00,0.00,0.00,0.00,0.00,0,2,0,0,,off,0
sample,2026-05-20T09:38:10Z,105026,21,21,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,889,890,8890.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T09:38:15Z,110028,22,22,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,19530,19545,195300.00,0.00,0.00,0.00,0.00,0,1,0,0,,off,0
sample,2026-05-20T09:38:20Z,115029,23,23,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,708,708,7080.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T09:38:25Z,120030,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T09:38:25Z,120030,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T09:38:30Z,125031,25,25,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,146613,0.00,146613.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:38:35Z,130032,26,26,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,427310,0.00,427310.00,0.00,0.00,100.00,0,0,0,0,,on,2
